country,country_code,year,electricity_access,forest_area,gdp_per_capita,internet_users,life_expectancy,population,secondary_school_enrollment,unemployment
United States,USA,2001,100.0,33.1867556145437,37133.6203973517,49.0808315896951,76.8365853658537,284968955.0,,4.731
United States,USA,2002,100.0,33.2433376410185,37997.7424300242,58.7854038836952,76.9365853658537,287625193.0,,5.783
United States,USA,2003,100.0,33.2999196674933,39490.3023903176,61.6971171244207,77.0365853658537,290107933.0,,5.989
United States,USA,2004,100.0,33.3565016939681,41724.6411982614,64.7582564759896,77.4878048780488,292805298.0,,5.529
United States,USA,2005,100.0,33.4130837204429,44123.3996470026,67.9681015,77.4878048780488,295516599.0,95.0524826049805,5.084
United States,USA,2006,100.0,33.4696657469177,46301.9876485519,68.93119812,77.6878048780488,298379912.0,,4.623
United States,USA,2007,100.0,33.5262477733925,48050.227412195,75.0,77.9878048780488,301231207.0,,4.622
United States,USA,2008,100.0,33.6360635020585,48570.0594269601,74.0,78.0390243902439,304093966.0,,5.784
United States,USA,2017,100.0,33.8669264120375,60047.7190728307,87.2748891687657,78.5390243902439,326608609.0,98.9523391723633,4.355
United States,USA,2018,100.0,33.8669264120375,62875.6661382728,88.498903165152,78.6390243902439,328529577.0,99.2755813598633,3.896
United States,USA,2019,100.0,33.8669264120375,65227.9565911038,89.4302848575712,78.7878048780488,330226227.0,100.063430786133,3.669
United States,USA,2020,100.0,33.8669264120375,64465.2971415748,90.34470367,76.9804878048781,331578104.0,100.509819030762,8.055
United States,USA,2021,100.0,33.8669264120375,71441.2319805947,91.2684021,76.3292682926829,332100166.0,101.192489624023,5.349
United States,USA,2022,100.0,33.8669264120375,78008.6895811877,92.72850037,77.4341463414634,333996304.0,97.4734878540039,3.65
United States,USA,2023,100.0,33.8669264120375,82586.7847707894,93.52559662,78.3853658536585,336755052.0,,3.638
United States,USA,2024,100.0,,86169.6641581917,94.69380188,78.890243902439,340003797.0,,4.022
Upper middle income,UMC,2000,93.383589282835,30.1392838661217,1770.11128068614,,70.7453581446278,2546593734.0,67.0187606811523,5.5440284421365
Upper middle income,UMC,2001,93.828406632036,30.0792052943988,1752.86019561176,,71.0574540062592,2572390086.0,68.9309997558594,5.80136022985993
Upper middle income,UMC,2002,94.4120199027008,30.020197944867,1753.62964638707,,71.3497029374728,2596717081.0,70.9891967773438,6.09771736070604
Upper middle income,UMC,2003,94.5879897414037,29.9555344271882,1935.25325203089,,71.5890770162384,2620475154.0,71.3557434082031,6.20263523475666
Upper middle income,UMC,2004,95.3152544864712,29.8956198723583,2258.66066315712,,71.6980637522242,2644417001.0,73.540771484375,6.05455318877558
Upper middle income,UMC,2005,95.0821595977721,29.8336407970331,2659.85428273288,10.2,72.2010061107617,2668324624.0,75.0757064819336,6.04628742550639
Upper middle income,UMC,2006,96.0089704311174,29.779549722926,3110.01687964695,12.5,72.4525884801853,2691900432.0,77.2770767211914,5.81135995546678
Upper middle income,UMC,2007,96.0944685837423,29.7209709741868,3790.61802604987,16.6,72.7823708143533,2714303370.0,80.3441467285156,5.70858976228737
Upper middle income,UMC,2008,96.6142381029523,29.661925149125,4548.12039834524,21.2,72.9550753875567,2737948611.0,82.8382568359375,5.67683744867821
Upper middle income,UMC,2017,98.9531126307269,29.3472675892551,7676.40394987858,57.7,75.2402306964393,2966243458.0,92.3078689575195,5.77337201527055
Upper middle income,UMC,2018,99.0283931905422,29.3324006498032,8149.60205746059,62.2,75.5511819443353,2989519673.0,92.9716415405273,5.67121545409166
Upper middle income,UMC,2019,99.1308662220903,29.3130037094108,8244.30681174043,67.5,75.7442027654668,3010528196.0,93.8404388427734,5.80585688987594
Upper middle income,UMC,2020,99.1389999180209,29.2973013107162,7949.25683610967,74.9,75.0593316548277,3027927471.0,94.2850799560547,6.47637385311808
Upper middle income,UMC,2021,99.3872057592045,29.2684402886623,9409.61235165342,79.4,74.4180568484505,3041374322.0,94.9367523193359,6.15372931005527
Upper middle income,UMC,2022,99.3537615814474,29.2510100144273,9796.27244734764,82.7,75.7285192648647,3050300704.0,95.3135375976562,5.75041485644261
Upper middle income,UMC,2023,99.392898640485,29.2315888712638,10118.6217728148,85.3,75.9179864449912,3057927413.0,95.8254470825195,5.36297560426889
Upper middle income,UMC,2024,99.3152839959032,,10443.3480457159,86.9,76.0451247995029,3068439051.0,96.4631271362305,5.26143156011161
Uruguay,URY,2000,97.6,7.82196320420523,6987.70098766257,10.5390577480141,74.693,3266206.0,96.8511276245117,12.627
Uruguay,URY,2001,97.7,8.02896811792938,6382.76104740859,11.1214376832783,74.987,3274251.0,100.673240661621,15.052
Uruguay,URY,2002,97.8,8.23597303165353,4149.76140312687,11.4194701966853,74.979,3278867.0,105.918418884277,16.648
Uruguay,URY,2003,97.9,8.44297794537767,3671.12329256883,15.9371367159756,75.086,3281186.0,109.803192138672,16.661
Uruguay,URY,2004,98.0,8.64998285910182,4168.66065438387,17.0630983403661,75.319,3283148.0,108.258857727051,12.98
Uruguay,URY,2005,98.0,8.85698777282596,5284.25677987129,20.0881895579305,75.829,3285771.0,102.750953674316,12.009
Uruguay,URY,2006,98.5,9.06399268655011,6001.33294783172,29.39999962,75.888,3289506.0,102.318283081055,10.844
Uruguay,URY,2007,98.7,9.27099760027425,7222.05403645877,34.0,76.15,3295153.0,92.9150619506836,9.403
Uruguay,URY,2008,98.8,9.4780025139984,9423.96562595893,39.3,76.275,3302177.0,88.0473403930664,8.025
Uruguay,URY,2017,99.8,11.2444292080905,19184.6626114272,70.3223543994698,77.618,3388438.0,116.472846984863,7.89
Uruguay,URY,2018,99.8,11.364415495372,19249.9404677501,80.7268428795854,77.527,3394534.0,117.769058227539,8.336
Uruguay,URY,2019,99.9,11.4844017826534,18315.7350377437,83.3515337667548,77.503,3397206.0,119.848533190039,8.836
Uruguay,URY,2020,100.0,11.6043880699349,15757.5341990356,85.47100067,78.381,3398968.0,116.991828918457,10.413
Uruguay,URY,2021,100.0,11.7243743572163,17881.8119616753,87.64440155,75.434,3396695.0,119.826342137062,9.328
Uruguay,URY,2022,100.0,11.8443606444978,21009.2883798725,89.87304314,76.468,3390913.0,121.137930191204,7.877
Uruguay,URY,2023,100.0,11.9643469317792,23378.6399733516,90.92590332,78.138,3388081.0,119.105005958635,8.355
Uruguay,URY,2024,100.0,,24308.4954958447,91.99109007,78.287,3386588.0,,8.209
Uzbekistan,UZB,2000,99.6,6.7928870436847,555.149231099186,0.484347307694947,65.456,24787054.0,85.3468933105469,12.301
Uzbekistan,UZB,2001,99.6,6.88276941852809,454.415812256778,0.597567993875805,65.853,25090283.0,,11.279
Uzbekistan,UZB,2002,99.7,6.97181030072653,381.409296889283,1.08193974248733,66.376,25399980.0,,10.256
Uzbekistan,UZB,2003,99.5,7.06140195513872,394.164028897235,1.91259517784997,66.852,25711259.0,95.4466171264648,9.22
Uzbekistan,UZB,2004,99.5,7.15084351834219,462.171492867885,2.59372542084924,67.203,26029350.0,96.2950973510742,8.152
Uzbekistan,UZB,2005,99.4,7.23996269350165,542.835808692209,3.34350988825952,67.481,26356975.0,87.8653335571289,7.092
Uzbekistan,UZB,2006,99.5,7.32899942640817,649.118167003925,6.38832196706805,67.905,26699043.0,88.7272109985352,6.035
Uzbekistan,UZB,2007,99.5,7.41577282652574,824.028192334768,7.49060468138629,68.483,27076008.0,89.7682189941406,4.99
Uzbekistan,UZB,2008,99.5,7.50509144040719,1074.72928796701,9.0801145234501,69.035,27494774.0,88.2303695678711,4.89
Uzbekistan,UZB,2017,100.0,8.19844389770035,2271.4730109511,48.6999988524556,71.737,31819178.0,93.8775736591193,5.83
Uzbekistan,UZB,2018,100.0,8.25712061408984,1894.09088741408,55.2000006732722,71.999,32373490.0,94.9465096520158,5.392
Uzbekistan,UZB,2019,100.0,8.31637366503615,2128.66067138334,70.3999986481458,72.093,32964701.0,96.2074737548828,4.936
Uzbekistan,UZB,2020,100.0,8.37322137751049,2087.96374711792,71.09999824,71.461,33586372.0,90.0642970154019,5.293
Uzbekistan,UZB,2021,99.9,8.43180461723851,2370.36480555669,76.59043014,71.681,34243696.0,97.2589036917117,5.364
Uzbekistan,UZB,2022,100.0,8.49046413042492,2698.60262953369,83.90000012,72.147,34938955.0,97.3779819618405,4.456
Uzbekistan,UZB,2023,100.0,8.54914331101781,3015.97705069457,89.01361047,72.388,35652307.0,97.3839945834102,4.434
Uzbekistan,UZB,2024,100.0,,3337.45492058664,89.50550079,72.528,36361859.0,96.8399222342106,4.439
Vanuatu,VUT,2000,22.2,36.2838392124692,1460.23817692229,2.10833689115184,68.586,186281.0,34.476390838623,8.266
Vanuatu,VUT,2001,24.0,36.2838392124692,1350.18338238522,2.83057223877678,68.722,191031.0,34.9720115661621,8.415
Vanuatu,VUT,2002,25.7,36.2838392124692,1340.71537528287,3.51003871071264,68.836,195863.0,38.2522010803223,8.598
Vanuatu,VUT,2003,27.5,36.2838392124692,1566.51396790858,3.90329584542948,68.933,200746.0,38.7092895507812,8.659
Vanuatu,VUT,2004,29.2,36.2838392124692,1774.31867585894,4.74660261917533,68.985,205711.0,40.8122901916504,8.432
Vanuatu,VUT,2005,31.0,36.2838392124692,1873.99142640619,5.082300186,69.166,210760.0,,8.121
Vanuatu,VUT,2006,26.4,36.2838392124692,2034.79289624351,5.850599766,69.126,215923.0,,8.006
Vanuatu,VUT,2007,33.6,36.2838392124692,2333.70506748914,6.800000191,69.144,221276.0,,6.855
Vanuatu,VUT,2008,36.5,36.2838392124692,2603.60883136724,7.26911992337492,69.302,226896.0,,5.663
Vanuatu,VUT,2017,62.8,36.2838392124692,3585.31798081216,,70.5,278507.0,,5.247
Vanuatu,VUT,2018,61.6,36.2838392124692,3626.18862522473,,70.626,285259.0,,5.353
Vanuatu,VUT,2019,64.5,36.2838392124692,3635.62344878185,,70.783,291985.0,,5.444
Vanuatu,VUT,2020,67.3,36.2838392124692,3404.30359167624,,70.385,298858.0,59.1688003540039,4.046
Vanuatu,VUT,2021,70.0,36.2838392124692,3576.13770954363,,69.952,305868.0,62.9433097839355,4.776
Vanuatu,VUT,2022,70.0,36.2838392124692,3679.53524327491,,71.302,313046.0,81.9551276325385,5.077
Vanuatu,VUT,2023,61.6,36.2838392124692,3708.18942411253,,71.477,320409.0,134.670675170038,5.011
Vanuatu,VUT,2024,65.5,,3959.87703462363,,71.654,327777.0,,4.988
"Venezuela, RB",VEN,2000,98.9,55.7235984354628,4776.2816763938,3.3595974645036,72.388,24526708.0,59.0772895812988,13.99
"Venezuela, RB",VEN,2001,99.9,55.53698769911,4920.39313600453,4.63600094778677,71.019,24979922.0,63.1789817810059,13.04
"Venezuela, RB",VEN,2002,99.8,55.3503769627572,3652.09896501865,4.91044632720325,72.823,25435671.0,67.2197189331055,16.17
"Venezuela, RB",VEN,2003,95.7,55.1637662264044,3229.50557082079,7.49996346522407,72.056,25892703.0,68.4049072265625,16.78
"Venezuela, RB",VEN,2004,99.1,54.9771554900516,4269.08970872392,8.40446959241215,72.752,26340838.0,71.0196380615234,15.07
"Venezuela, RB",VEN,2005,98.8,54.7905447536988,5432.4854184654,12.5529979098299,73.075,26785804.0,73.3435287475586,10.663
"Venezuela, RB",VEN,2006,99.3,54.603934017346,6739.38065342218,15.2247114771787,72.972,27224686.0,75.8546676635742,8.606
"Venezuela, RB",VEN,2007,98.9,54.4173232809931,8331.62096991844,20.83,73.348,27649363.0,78.2070236206055,7.279
"Venezuela, RB",VEN,2008,98.9,54.2307125446403,11262.4514256759,25.88,72.578,28053696.0,79.8805770874023,6.245
"Venezuela, RB",VEN,2017,99.2,52.6366759254011,3791.63262049576,,71.903,30565323.0,83.9518280029297,5.045
"Venezuela, RB",VEN,2018,99.9,52.5341647298906,3421.51341607593,,72.641,29807592.0,,5.468
"Venezuela, RB",VEN,2019,99.8,52.4596111331557,2523.11527549578,49.05009842,72.766,28938098.0,,5.89
"Venezuela, RB",VEN,2020,99.9,52.4130151351964,1506.04169391285,72.44110107,72.369,28444077.0,,7.53
"Venezuela, RB",VEN,2021,100.0,52.3477807380534,2004.93572921136,74.11219788,71.536,28237826.0,,7.027
"Venezuela, RB",VEN,2022,100.0,52.2949719403662,3155.04190923584,75.82180023,72.566,28213017.0,96.7906723022461,5.646
"Venezuela, RB",VEN,2023,100.0,52.2338793719177,3617.47038396528,76.33190155,72.514,28300854.0,97.229606628418,5.407
"Venezuela, RB",VEN,2024,100.0,,4244.45723136019,76.67890167,72.673,28405543.0,97.7908172607422,5.321
Viet Nam,VNM,2000,88.2,37.8836880344628,404.029784055118,0.254248275754934,72.746,77154011.0,,2.26
Viet Nam,VNM,2001,88.9,38.3956282747758,419.205677580901,1.26565123612317,72.984,77969361.0,,2.76
Viet Nam,VNM,2002,89.1,38.9788826275962,445.132861817313,1.85499923592581,73.138,78772224.0,,2.12
Viet Nam,VNM,2003,90.3,39.5565130454414,497.117089249256,3.78028081370641,73.236,79563777.0,,2.25
Viet Nam,VNM,2004,91.0,40.0738026897152,565.452284586212,7.64240852842363,73.062,80338971.0,,2.14
Viet Nam,VNM,2005,96.1,40.2320697359967,710.746759994861,12.7399292907031,73.198,81088313.0,,2.078
Viet Nam,VNM,2006,96.0,40.7502549593184,807.756645117054,17.2545617186662,73.293,82167897.0,,2.046
Viet Nam,VNM,2007,93.1,41.2943261730623,925.640338348717,20.7554447679753,73.385,83633375.0,,2.026
Viet Nam,VNM,2008,93.8,41.7762218982583,1163.83195772873,23.92,73.455,85175788.0,,1.889
Viet Nam,VNM,2017,100.0,45.9963369846492,2956.10992127753,58.1400000036297,74.026,95176977.0,91.0725198149335,1.874
Viet Nam,VNM,2018,100.0,46.2346815387217,3222.31003125366,69.8479286837965,74.1,96237319.0,92.8377710790826,1.161
Viet Nam,VNM,2019,99.4,46.4768416451573,3440.90025375434,68.6615802057338,74.211,97173776.0,94.654621676317,1.681
Viet Nam,VNM,2020,99.8,46.7190017515929,3534.03953482647,70.30000012,75.383,98079191.0,93.1921389514105,2.103
Viet Nam,VNM,2021,100.0,46.9611618580284,3704.1935590038,74.20999985,74.145,98935098.0,92.7690209240401,2.383
Viet Nam,VNM,2022,100.0,47.203321964464,4147.69777213621,78.58999918,74.502,99680655.0,93.4123434096522,1.57
Viet Nam,VNM,2023,99.8,47.4454820708996,4322.82572261566,78.08,74.588,100352192.0,,1.645
Viet Nam,VNM,2024,100.0,,4716.6599379632,84.15,74.736,100987686.0,,1.602
Virgin Islands (U.S.),VIR,2000,100.0,58.4857142857143,,13.8150805419196,76.619512195122,108642.0,,9.834
Virgin Islands (U.S.),VIR,2001,100.0,57.9028571428571,,18.3757660397468,77.6219512195122,108549.0,,9.969
Virgin Islands (U.S.),VIR,2002,100.0,57.32,30062.0225050457,27.4944323774436,77.5219512195122,108509.0,,10.227
Virgin Islands (U.S.),VIR,2003,100.0,56.7371428571429,31731.2566241187,27.4290729887632,77.5219512195122,108505.0,,10.574
Virgin Islands (U.S.),VIR,2004,100.0,56.1542857142857,35006.3614404514,27.3770087880198,77.7731707317073,108466.0,,10.266
Virgin Islands (U.S.),VIR,2005,100.0,55.5714285714286,40828.7460927775,27.3443196733265,77.4219512195122,108453.0,,10.228
Virgin Islands (U.S.),VIR,2006,100.0,54.9885714285714,41377.1466009652,27.3326105376325,78.3243902439024,108369.0,,9.734
Virgin Islands (U.S.),VIR,2007,100.0,54.4057142857143,44158.5054044325,27.3393358364014,76.8634146341463,108337.0,,9.523
Virgin Islands (U.S.),VIR,2008,100.0,53.8228571428571,39152.3750657306,27.3617774210613,77.1634146341463,108397.0,,9.605
Virgin Islands (U.S.),VIR,2017,100.0,55.6,35365.0693039774,64.3774942980087,79.3682926829268,107281.0,,11.445
Virgin Islands (U.S.),VIR,2018,100.0,56.0285714285714,36663.2087550584,,79.5195121951219,107001.0,,11.703
Virgin Islands (U.S.),VIR,2019,100.0,56.4571428571428,38633.5298915336,,79.6682926829268,106669.0,,11.774
Virgin Islands (U.S.),VIR,2020,100.0,56.8857142857143,39787.3741650202,,79.819512195122,106290.0,,14.366
Virgin Islands (U.S.),VIR,2021,100.0,57.3142857142857,42571.0777368471,,80.0682926829268,105870.0,,13.508
Virgin Islands (U.S.),VIR,2022,100.0,57.7428571428571,44320.909185774,,80.319512195122,105413.0,,12.092
Virgin Islands (U.S.),VIR,2023,100.0,58.1714285714286,,,80.519512195122,104917.0,,11.358
Virgin Islands (U.S.),VIR,2024,100.0,,,,80.7707317073171,104377.0,,11.423
West Bank and Gaza,PSE,2000,99.7,1.50830564784053,1476.17185000238,1.11130620708969,70.298,2922153.0,76.0071334838867,10.625
West Bank and Gaza,PSE,2001,99.1,1.52275747508306,1335.55319529359,1.83685483917877,69.75,2997784.0,78.0870895385742,21.493
West Bank and Gaza,PSE,2002,99.2,1.53720930232558,1156.21747345769,3.10009223512517,70.88,3075373.0,80.3683166503906,27.465
West Bank and Gaza,PSE,2003,99.1,1.55166112956811,1257.69857009689,4.13061635632919,70.967,3154969.0,83.0590972900391,23.004
West Bank and Gaza,PSE,2004,99.5,1.56611295681063,1422.19088643544,4.40090482603223,71.094,3236626.0,86.8646087646484,23.215
West Bank and Gaza,PSE,2005,99.6,1.58056478405316,1543.70141392774,16.00499916,72.004,3320396.0,88.3457794189453,20.016
West Bank and Gaza,PSE,2006,99.7,1.59501661129568,1570.10439962728,18.41,71.831,3406334.0,90.0953369140625,19.014
West Bank and Gaza,PSE,2007,98.8,1.60946843853821,1664.24571669276,21.1760006,72.064,3494496.0,90.4300994873047,18.282
West Bank and Gaza,PSE,2008,99.8,1.62392026578073,2035.20234121766,24.3579998,72.204,3591977.0,89.9040603637695,22.913
West Bank and Gaza,PSE,2017,99.9,1.6843853820598,3620.36048715937,63.29999924,75.216,4454805.0,89.7461522132674,25.677
West Bank and Gaza,PSE,2018,100.0,1.6843853820598,3562.33094270256,64.3999937114499,75.38,4569087.0,89.6454662001111,26.256
West Bank and Gaza,PSE,2019,100.0,1.6843853820598,3656.85827137011,70.6225837001758,75.811,4685306.0,90.3135207321564,25.34
West Bank and Gaza,PSE,2020,100.0,1.6843853820598,3233.56863835858,76.18160248,74.998,4803269.0,90.2544056722155,25.895
West Bank and Gaza,PSE,2021,100.0,1.68298755186722,3678.63565662194,,73.89,4922749.0,91.0094011735985,26.39
West Bank and Gaza,PSE,2022,100.0,1.68298755186722,3799.95527015163,88.64690554,76.662,5043612.0,90.1364802874113,24.42
West Bank and Gaza,PSE,2023,100.0,1.68298755186722,3607.41611858821,86.63765334,65.17,5165775.0,89.1210984011759,
West Bank and Gaza,PSE,2024,100.0,,3028.25481286981,,69.213,5289152.0,,
World,WLD,2000,78.224965031972,32.375953367859,5512.56177163867,,67.6504778738489,6161528496.0,59.471851348877,6.11136985422602
World,WLD,2001,78.718809926323,32.3366225720433,5404.20269822848,,67.9451852910729,6244739668.0,60.2711296081543,6.18991573511442
World,WLD,2002,79.1043589102051,32.2975480789114,5539.32465002692,,68.2313680755001,6327171255.0,61.6164588928223,6.41192315850576
World,WLD,2003,79.9684714685475,32.256182970958,6129.8663827398,,68.5157832704694,6409352386.0,62.3989791870117,6.4840269461924
World,WLD,2004,79.9557071016267,32.1793930409451,6818.00375324836,,68.7710985282211,6492354627.0,63.4511299133301,6.32979745144597
World,WLD,2005,80.7045758983383,32.1391126078217,7290.5661453297,15.6,69.111445965915,6575410029.0,64.4113006591797,6.22399179620437
World,WLD,2006,81.3567271905369,32.1007464727023,7803.19467222601,17.2,69.4690022328376,6659536021.0,65.3684387207031,5.97382359730159
World,WLD,2007,81.9745726621334,32.0616064728907,8685.33108680793,20.2,69.8049778312625,6744049498.0,66.8459777832031,5.77491185936386
World,WLD,2008,82.6714183692273,32.0264006482883,9425.73781604823,22.8,70.0043236169628,6830080867.0,68.3432464599609,5.82419029603435
World,WLD,2017,88.9357124003312,31.2898670792534,10784.3950896297,46.3,72.3662967648278,7613788655.0,74.9489288330078,5.89802388961045
World,WLD,2018,89.8011777019155,31.2519934605387,11344.728168656,49.4,72.6442408544831,7696159728.0,75.54248046875,5.7595415280045
World,WLD,2019,90.1089635853778,31.2122951708407,11417.5958587724,53.9,72.869911203356,7777162476.0,75.9502716064453,5.58847960382446
World,WLD,2020,90.3995467820191,31.1715969051644,10999.4917581781,60.1,72.1832040176208,7853863139.0,76.5068206787109,6.58768935720693
World,WLD,2021,91.3385144099012,31.1717259151458,12472.9074157191,63.8,71.2160780260296,7919567995.0,77.296272277832,6.04556088000376
World,WLD,2022,91.2817736699915,31.133948934895,12876.2377124072,67.0,72.9689585478052,7988550201.0,77.5006103515625,5.23462796913747
World,WLD,2023,91.6034762480239,31.0951828663057,13313.8575826001,69.2,73.3302230276374,8062923417.0,77.2362213134766,4.84991713588619
World,WLD,2024,91.9264843853681,,13717.0909956338,71.2,73.4818184164654,8140897523.0,77.2785720825195,4.80627976615483
"Yemen, Rep.",YEM,2000,49.2,1.03983180862549,493.235182634814,0.0825003865143108,62.761,19624141.0,,11.557
"Yemen, Rep.",YEM,2001,50.4,1.03983180862549,487.141257946318,0.0908024587169292,63.286,20226147.0,39.9282608032227,11.724
